0	1
gene=spoVB_3	K06409
gene=xcpQ_2	K02453
gene=ghrA_1	K12972
gene=exo	K12373
gene=amiB_1	K01448
gene=psaK2	K02698
gene=rpsO_1	K02956
gene=tatAy_3	K03116
gene=yhjD_1	K07058
gene=ilvI	K01652
gene=sipD	K13287
gene=pdxS	K06215
gene=mukB	K03632
gene=fadM_2	K00318
gene=mepA_2	K07261
gene=arsR_2	K03892
gene=hycE_2	K15830
gene=tynA_1	K00276
gene=cysM	K12339
gene=hisJ_2	K10014
gene=mdeA_1	K01740
gene=rsbU_21	K07315
gene=mhqE	K15975
gene=flgB_1	K02387
gene=pleD_1	K02488
gene=leuB_4	K00052
gene=queA	K07568
gene=celA_1	K02760
gene=yxdM_9	K11636
gene=hldD_1	K03274
gene=spsB_2	K03100
gene=addA	K16898
gene=uxaB	K00041
gene=purE_2	K01588
gene=ccs1	K07399
gene=mepA_10	K18908
gene=lytA_7	K01447
gene=dmdB_3	K20034
gene=tcyB_1	K10009
gene=dam_6	K06223
gene=araF_2	K10537
gene=phzG_1	K20262
gene=czcA_5	K15726
gene=thiI_1	K03151
gene=phnW_2	K03430
gene=dinB1_3	K03502
gene=caiA_1	K08297
gene=pcaK_4	K26744
gene=xcpT_3	K02456
gene=topB_1	K03169
gene=nanM_1	K10448
gene=mdtF	K12257
gene=maoI	K00276
gene=opuCA_1	K05847
gene=leuC	K01703
gene=cysO	K03636
protein=Putative	K00123
gene=thyA2	K00560
gene=mexB_1	K03296
gene=metF	K00297
gene=argB_2	K00930
gene=rnhC_3	K03471
gene=trmO_1	K22900
gene=modE	K02019
gene=camA_3	K08232
gene=pbpX	K21469
gene=whiA_1	K09762
gene=prlC	K01414
gene=groS	K04078
gene=hutH_2	K01745
gene=rplN_1	K02874
gene=acr3_2	K03325
gene=bglH_2	K10124
gene=artP_2	K02030
gene=hyfB_4	K12141
gene=purS_2	K23264
gene=phrA	K01669
gene=ctaD_6	K02274
gene=oxc_1	K01577
gene=fadD3_1	K00666
gene=proC	K00286
gene=bauD	K11735
gene=sspH_2	K06425
gene=ndhH	K05579
gene=fadA5	K00626
protein=Non-canonical	K01519
gene=prcB2_1	K02737
gene=fliP_3	K03226
gene=lgoT	K23016
gene=dsbE_1	K02199
gene=speA	K01585
gene=trpE_3	K01657
gene=glpQ_4	K01126
gene=metK_2	K00789
gene=wecG	K02852
gene=hpf_2	K05808
gene=mauG	K00428
gene=ywrD_1	K00681
gene=catD_3	K22250
protein=Purine-binding	K07335
gene=xcpT_1	K02456
gene=ulaC_2	K02821
gene=phnM_2	K06162
gene=tyrS_3	K01866
protein=putative	K12425
gene=ctpE_2	K12952
gene=livF_30	K01996
gene=pcs	K01004
gene=rluA_3	K06177
gene=cysNC_2	K00955
gene=rsmE_1	K09761
gene=cysG_4	K02302
gene=eccD5_1	K27087
protein=putative	K12425
gene=yiaJ_2	K21602
gene=otsB_2	K01087
gene=obgE_2	K03979
gene=appC_1	K00425
gene=rbsA_18	K10441
gene=accD_1	K01963
gene=queF	K09457
gene=mcpS_1	K03406
gene=ctrA	K13584
gene=yneB_9	K07450
gene=amiD	K01447
gene=ynjC_1	K05778
gene=fruB_2	K11183
gene=ilvG	K01652
gene=acm_1	K07273
gene=mmpL5_1	K06994
gene=accB_1	K02160
gene=zraS_4	K02668
gene=mqnD_2	K11785
gene=cbpA	K05516
gene=rfaL_2	K02847
gene=bepF_4	K18302
protein=putative	K12425
gene=spkC_1	K08884
gene=astE	K05526
gene=uidC	K16140
gene=nanM_4	K17948
gene=amyA	K01176
gene=ugl_3	K18581
gene=gcvPA	K00282
gene=trg_10	K03406
gene=menG	K03183
gene=rbsA_19	K10441
gene=maeB_2	K00029
gene=fdnI	K08350
gene=cnrB_2	K15727
protein=Putative	K00123
gene=uspE_4	K14055
gene=serS_1	K01875
gene=crtB_3	K02291
gene=pnbA	K03929
gene=azoR_1	K01118
gene=dpnB	K01155
gene=hdeA	K19777
gene=sucC_1	K01903
gene=proB_3	K00931
gene=rocR_2	K06714
gene=ulaD_1	K03078
gene=esxN	K14956
gene=aacA4_1	K00663
gene=metP_3	K02072
gene=hyaD_2	K03605
gene=ygeX_1	K01751
gene=rpoC	K03046
gene=bshC	K22136
gene=yceM_2	K03810
gene=gno_1	K00046
gene=fixN	K00404
gene=relA_2	K01139
gene=sugA_1	K02025
gene=penA_3	K03587
gene=licT	K02531
gene=mqo_2	K00116
gene=ugpC_13	K10191
gene=adk	K00939
gene=pcaG_1	K00448
gene=yvyI_2	K01809
protein=Deoxyguanosinetriphosphate	K06885
gene=hddA_1	K00869
gene=gtaB_2	K00963
gene=fdoG_2	K00123
protein=Cytochrome	K17483
gene=rbbA	K13926
gene=surA_1	K03771
gene=glnA2	K01915
gene=spoVD	K08384
gene=eutB_1	K03735
gene=apcB	K02093
gene=acn	K01681
gene=metK	K00789
gene=pehX	K18650
protein=putative	K12425
gene=khtT_3	K07228
gene=tauB	K10831
gene=gstB_5	K00799
gene=wecC	K02472
gene=pncC_3	K03742
protein=Putative	K00123
gene=tehA_1	K03304
gene=nuoH_1	K00337
gene=gtf1_6	K00712
gene=fyuA_12	K02014
gene=purL_1	K07123
gene=gpx2	K00432
protein=Putative	K00123
gene=dcuS_6	K07315
gene=uspD	K14065
gene=creB_2	K07663
gene=amt_2	K03320
gene=licC_1	K02761
gene=ldcC	K01582
gene=ectB_1	K00836
gene=tdcB_1	K01754
gene=mdeA	K01761
gene=dppA_1	K12368
gene=tyrB_3	K00832
protein=Hydroxycinnamoyl-CoA	K18383
gene=opd	K07048
gene=rplK_3	K02867
gene=ppiD	K03770
gene=rbsA_23	K17204
gene=fimD_2	K07347
gene=truB_2	K11131
gene=dctA1	K11103
gene=gpr_1	K19265
gene=hemH1_1	K01772
gene=mrpD_2	K05561
gene=xylA	K01805
gene=csbB_1	K12999
gene=frmR_2	K23239
gene=mftC_2	K22227
gene=tesE_2	K02554
gene=nqo4_2	K00333
gene=fadD_4	K01897
gene=mcpG	K03406
gene=fabL	K00076
gene=secG	K03075
gene=frmB	K01070
gene=ylxH_1	K04562
gene=afsR_8	K03255
gene=hpcH	K02510
gene=shlB_1	K07326
gene=yusV_6	K25028
gene=pgi	K01810
gene=hutP	K09683
gene=hyfC	K12138
gene=tamA	K07278
gene=atzA_3	K12960
gene=dbpA_2	K05591
gene=bauD_1	K11735
gene=pikAII_3	K00224
gene=mmpA	K11749
gene=era_4	K06946
gene=mkl_2	K02065
gene=divK	K11443
gene=rpoH_1	K03089
gene=pox5_5	K00158
gene=hsdR_3	K01153
gene=mmpL3_3	K06994
gene=graR_3	K19082
gene=murA2	K00790
gene=cwlJ	K01449
gene=mdh_2	K00024
gene=ppx_1	K01524
gene=def_2	K01462
gene=lplA	K03800
gene=greA_2	K03624
gene=pbpF	K05366
gene=tauA_2	K15551
gene=gltI_1	K02030
gene=ftsI	K03587
gene=sigG_4	K03088
gene=pelA_3	K01728
gene=entC3	K11040
gene=cadB	K03757
gene=livH_12	K01997
gene=rsuA_1	K06183
protein=Barstar	K03623
gene=zraS_9	K07709
gene=modB_4	K02018
gene=menC_1	K02549
gene=qcrB_1	K02635
gene=radD_2	K19789
gene=tspO_1	K05770
gene=pykF_1	K00873
gene=ramB	K07110
gene=pagN_1	K16079
gene=lprN_11	K02067
protein=Lactonase	K02352
gene=hcrC_1	K13481
gene=bsaA_1	K00432
gene=feoC	K07490
gene=ugpA	K05814
gene=bacA_4	K02471
gene=LRA5_4	K21883
gene=regA	K15012
gene=menC_2	K02549
gene=map	K01265
gene=arsH	K11811
gene=mscS_4	K03442
gene=edcC	K01612
gene=bvgA_3	K07690
gene=ogt	K00567
gene=rbsC_17	K10440
protein=putative	K12425
gene=clsC	K06132
gene=dsbC	K03981
gene=pgsA1_1	K00995
gene=fic_2	K04095
gene=lolE_3	K09808
gene=hpaIIM_3	K00558
gene=putP_2	K11928
gene=moaC_1	K03637
gene=uctC_9	K18702
gene=ygcB_1	K07012
gene=pdhD	K00382
gene=ttdA	K03779
gene=hcpB_1	K07126
gene=rne_2	K08300
gene=lepA_1	K03596
gene=cptA	K19353
gene=glnQ_1	K09972
gene=clpB_4	K03695
gene=fepG_5	K23187
gene=cysT	K02046
gene=arg_2	K01476
protein=putative	K12425
gene=glpX_1	K02446
gene=sucC_2	K01903
gene=adeP_1	K06901
gene=apt	K00759
gene=ybdL	K14287
gene=apcC	K02094
gene=ufaA1	K00574
gene=phrB_2	K06876
gene=adeC_3	K01486
gene=bcd_1	K11410
gene=essC	K03466
gene=fhuB	K23228
gene=rfbG_1	K01709
gene=iolG	K00010
gene=yfhA_2	K25111
gene=gluD_2	K00260
gene=dpnM_4	K06223
gene=yndE_9	K06296
protein=Putative	K00123
gene=cheB_1	K03412
gene=hsdS_1	K01154
gene=ycjO_1	K02025
gene=hemF	K00228
gene=dnaI	K11144
gene=rsmH_3	K03438
gene=prkC_8	K06228
gene=glf	K01854
gene=ssuA_4	K15553
gene=rpoN_2	K03092
gene=ttuC	K07246
gene=mglB_4	K17213
gene=rpoS_2	K03087
gene=gltX_2	K01885
gene=msmE_2	K10117
gene=bfmBAB_1	K00162
gene=prgK	K22505
gene=yhdJ_3	K24451
gene=mlaE_1	K02066
gene=ecfG_2	K03088
gene=udp	K00757
gene=livF_17	K11958
gene=mmsA_1	K00140
gene=plqA	K03179
gene=tkt_1	K00615
gene=lptB_2	K06861
gene=mrcA_2	K05366
gene=tatC2_2	K03118
gene=adhT_4	K00001
gene=tkt_3	K00615
gene=clpX_4	K03544
gene=bluR	K22491
gene=dctB	K11640
gene=lrpC_4	K03719
gene=tenI	K00788
gene=dpp5	K03641
gene=lprN_6	K02067
gene=gcvH_2	K02437
gene=arlR_2	K14983
gene=prmA	K02687
gene=ubiH_1	K03185
gene=ubiG_2	K00568
gene=katG1	K03782
gene=arcA_2	K01478
gene=agaA_4	K07407
gene=hddA	K07031
gene=lon1	K01338
gene=bfr_1	K03594
gene=csgC	K04336
protein=putative	K12425
gene=xcpV_1	K02458
gene=ydaF_3	K03790
gene=rssA_1	K07649
gene=kshB_4	K15983
gene=hyfA_4	K12136
gene=add	K01488
gene=ompW_1	K07275
gene=rpoBC_2	K03046
gene=yjaB_2	K03827
gene=adhD_1	K00001
gene=recR_1	K06187
protein=Outer	K06142
protein=putative	K12425
gene=leuO	K05798
gene=pqiB_3	K06192
gene=araQ_12	K02026
gene=kduI1_2	K01815
gene=bluF	K21973
gene=licT_4	K03488
gene=dps1	K04047
gene=glnH_5	K02030
gene=yahA_3	K26148
gene=bioY_1	K03523
protein=Aspartate	K00928
protein=Tyrosine	K10775
gene=fbcH_2	K00412
gene=nqo1	K00335
gene=ppc_1	K01595
gene=atpC	K02114
gene=ywqE_1	K01104
gene=tlcA_1	K03301
gene=nfrA1_2	K19285
gene=ygbN	K03299
gene=yojI_3	K06160
gene=por_1	K00040
gene=tilS_3	K04075
gene=lutC_1	K00782
gene=glcK_4	K00881
gene=rpsN2_3	K02954
gene=trg_9	K03406
gene=hssS_1	K10819
gene=cusS_6	K07644
gene=fliJ_2	K02413
gene=pssA	K00998
gene=psaE	K02693
gene=mdfA	K08160
gene=hcpA_4	K06887
gene=sdpC_2	K26997
gene=yrrK	K07447
gene=dapF2	K01778
gene=livF_2	K01996
gene=cheR_2	K00575
gene=acpS	K00997
gene=slyA_5	K06075
gene=phnK_2	K05781
gene=gntK_1	K00851
gene=efp	K02356
gene=cusF_1	K07810
gene=pdg	K10773
gene=fliN	K02417
gene=eccD3_2	K27087
gene=mqo1_2	K00116
gene=adhB_3	K00001
gene=nei_1	K05522
gene=hbhA	K16645
gene=adh1_1	K11173
gene=lptB_24	K06861
gene=yagS_1	K11178
gene=pobA	K00481
gene=dat_2	K00836
gene=mmpL4_14	K06994
gene=ugpC_19	K10112
gene=yfnB_2	K07025
gene=rsmH	K03438
protein=Putative	K00123
gene=bceA_2	K19079
gene=mtnD_3	K08967
gene=udh_3	K22025
gene=srrB_2	K14982
gene=argD	K00821
gene=ompA_2	K03162
gene=psbD_1	K02706
gene=fimD_1	K07347
gene=kefF_1	K11746
gene=dadX	K01775
gene=phoU_3	K02039
gene=macB_1	K05685
gene=cysJ_1	K00380
gene=oppF_6	K10823
gene=ydiO_2	K00558
gene=kptA_2	K07559
gene=pyrI_2	K00610
gene=esxE_1	K14956
gene=lipM_2	K03800
protein=Neutral	K12349
gene=uctC_24	K18703
gene=glcU_1	K05340
gene=glcT_2	K03480
protein=Putative	K00123
gene=mku	K10979
gene=ctaG	K02258
gene=agaC_3	K02746
gene=yfiY_13	K25286
protein=Ribonuclease	K07577
gene=znuC_1	K02074
gene=acnB_2	K01682
gene=torA_1	K07811
gene=envC_1	K22719
gene=mas	K23164
gene=sseA_1	K15367
gene=dam_1	K06223
gene=trpB_1	K01696
gene=birA_4	K13572
gene=tmk	K00943
gene=hxlA_2	K08093
gene=lysK_2	K05831
gene=tetM	K18220
gene=sigG_3	K03088
gene=pflB_1	K00656
gene=psbU	K02719
gene=rpmA_2	K02899
gene=trmA_2	K00557
gene=cynR	K02521
gene=cpxR_1	K07662
gene=nhaS3	K26730
gene=hutI_2	K01468
gene=ppdK_1	K01006
gene=yfjZ	K18838
gene=srmB_2	K05590
gene=ssb	K03111
gene=zraR_19	K07714
gene=satP_2	K07034
gene=mutS_2	K03555
gene=alaS_3	K07050
gene=hemA_2	K00643
gene=flgG	K02392
gene=rpoE_3	K03048
gene=opuCA_2	K05847
gene=mmpL8_2	K06994
gene=hpaC	K13786
gene=accD	K01963
gene=fadA_7	K00626
gene=dctD_1	K10126
gene=murD_3	K01925
gene=nuoN_2	K00343
gene=gsiD_11	K02034
gene=argG_2	K01940
gene=fixX_1	K03855
gene=valS_2	K01869
gene=ppcA	K01595
gene=cspG_1	K03704
gene=lptC_1	K11719
gene=cypX	K17474
gene=yehB_2	K07347
gene=hisP_7	K02028
gene=trxA	K05838
gene=ftsP	K04753
gene=tyrA_1	K00220
gene=bcsA	K00694
protein=Alpha-(1->6)-mannopyranosyltransferase	K14339
gene=gltB	K00265
gene=rpsR	K02963
gene=parE	K02622
gene=chiA1_4	K01183
protein=Sensor	K02484
gene=gstA	K00799
gene=hyfA	K15827
gene=zraR_7	K02667
gene=ispF	K01770
gene=gadC	K20265
gene=gsiD_6	K02034
protein=DNA	K07443
protein=Putative	K00123
gene=fadN_2	K07516
gene=adhE_5	K13922
gene=clpS	K06891
gene=pelA_5	K01728
gene=cry	K25656
gene=prc	K03797
gene=waaA_3	K02527
gene=lhgO_1	K15736
gene=selD	K01008
gene=uraA	K02824
gene=ybhL	K06890
gene=ligD_7	K01971
gene=czcR_4	K07665
gene=aer	K03776
gene=ssuD_6	K04091
gene=hhoA	K08372
gene=mlaF	K02065
gene=yihP_1	K03292
gene=mazG	K04765
gene=tatA_2	K03116
gene=desR_9	K07693
protein=Methanol:N,N-dimethyl-4-nitrosoaniline	K11173
gene=dnaE2_3	K14162
gene=bioF	K00654
gene=spoVAD_3	K06406
gene=iclR	K13641
gene=dgaE_2	K01042
gene=hflC_1	K04087
gene=dehH2_1	K01560
gene=flhF_1	K02404
gene=lytE_4	K19224
gene=scpA_3	K01848
gene=aroC	K01736
gene=araQ_48	K10119
gene=narG	K00370
gene=mlaE_15	K02066
protein=Membrane	K02073
gene=potD_1	K11069
gene=gatA_5	K20112
gene=hslJ_2	K03668
gene=xseB_2	K03602
gene=dhaM_2	K05881
gene=rayT	K07491
protein=putative	K12425
gene=dagK_1	K07029
gene=pdhD_4	K00382
gene=licB	K02760
gene=cpsB	K01104
gene=gndA	K00033
gene=dck	K15519
gene=gltD_2	K00266
gene=hcnA_2	K10814
gene=infA_2	K02518
gene=gabT	K07250
gene=ccoP2_2	K00406
gene=sumT_2	K02303
gene=wcaJ	K00996
gene=rpfB	K21688
gene=prfA_2	K02835
gene=adiC	K03294
gene=def1_1	K01462
gene=groS1_3	K04078
gene=acdS_2	K01505
gene=rcsD	K07676
gene=tldD_3	K03568
gene=pdtaS_4	K00936
gene=dinJ_1	K07473
gene=tobZ	K00612
gene=rsbRB_1	K17763
gene=pntB_2	K00325
gene=priA	K04066
gene=emrK_4	K03543
gene=coaW	K09680
gene=abrB	K06284
gene=rfbF	K00978
gene=pbpF_1	K03693
gene=glcB_2	K01638
gene=lolB	K02494
gene=sucB_1	K00658
gene=kefC	K03455
gene=ppa_1	K01507
gene=cmpC_3	K15578
gene=bioD1_2	K01935
protein=putative	K12425
gene=limB_7	K14733
gene=griI_2	K16306
protein=Alpha-pyrone	K16167
gene=ulaA_5	K03475
gene=fadA_3	K00632
gene=psd_1	K01613
gene=pezA_2	K18830
gene=sdpA_2	K26994
gene=ribF_2	K11753
gene=frsA_1	K06889
gene=trpC	K01609
gene=pfkA	K00850
gene=cbiD	K02188
gene=ykfC	K21471
gene=dnaN_4	K02338
gene=luxQ_14	K07648
gene=greB_1	K04760
gene=kynB_2	K07130
gene=lysJ_1	K00823
gene=acxB_2	K10854
gene=mepA_6	K26937
gene=potA_5	K02052
gene=hgbA	K16087
gene=zapE_1	K06916
gene=opuAB_1	K02001
gene=aam_3	K01426
gene=lacF_4	K17316
gene=niaX	K16788
gene=pks1	K12439
gene=purB	K01756
gene=gss	K01460
gene=efeN_2	K16301
gene=ureI_3	K03191
gene=fdxE	K04755
gene=sipV_6	K03100
gene=metH	K00548
gene=yesZ	K01190
gene=lysC_1	K00928
gene=ptsH_2	K02784
gene=tktB_2	K00615
gene=rfbD_3	K00067
protein=Aminopeptidase	K19689
gene=yerA_1	K01486
protein=Putative	K00123
gene=pntB_1	K00325
protein=Type	K17811
gene=yceD_3	K05795
gene=dmlR_39	K16135
gene=nudK_2	K12945
gene=znuC_2	K09817
gene=emrE_3	K03297
gene=tgs2_2	K00635
gene=glpD	K00111
gene=racA_4	K07482
gene=fabH	K00648
gene=fas1_2	K21116
protein=Putative	K00123
gene=bga_3	K12309
gene=sspB_2	K03600
gene=entD	K02362
gene=rlpA_1	K03642
gene=udk_2	K00876
gene=aioA_1	K08356
gene=alkH_3	K00128
gene=eccD2	K27087
gene=cspA_7	K03704
gene=eccB3_4	K27085
gene=sigV_4	K03088
gene=pksD	K15328
gene=thrB	K02204
gene=xypA_3	K10439
gene=moeA_3	K03750
gene=ntpB	K02118
gene=ccmD_1	K02196
gene=pyrK_3	K02823
gene=flhC	K02402
gene=fbp_2	K03841
gene=pimA_4	K08256
gene=scrB	K01193
gene=cshA_1	K05592
gene=hicd_2	K00052
gene=eryA_2	K04790
gene=uhpB	K07675
gene=yfkN_3	K01119
gene=baeC_2	K15327
gene=nfrA1_1	K19285
gene=glpG_1	K02441
gene=nanE_2	K01788
gene=ribH_2	K00794
gene=hemG	K00230
gene=ydaP	K00156
gene=alkA	K01247
gene=araQ_37	K05815
gene=sulA	K13053
gene=metG_3	K01874
gene=pfkA2_2	K21071
gene=hisZ_1	K02502
gene=fixB	K03522
protein=Alpha-monoglucosyldiacylglycerol	K19002
gene=bacA_1	K02471
gene=hutH_1	K01745
gene=aruH	K12252
gene=cpdA_1	K03651
gene=pckA_1	K01610
gene=pyrH_1	K09903
protein=Membrane	K02073
gene=cagT	K12097
gene=prcA2	K03432
gene=gbh_4	K01480
gene=rffH_1	K00973
gene=gadE	K21907
gene=gltS_1	K03312
gene=ycfH	K03424
gene=graS	K19081
gene=xylE	K08139
gene=kdsC_2	K03270
gene=narU	K02575
gene=quiP_2	K01434
gene=hspQ	K11940
gene=narK	K02575
gene=chiA	K01183
gene=pyrR	K02825
gene=coxN	K02274
gene=rodZ	K15539
gene=nitA	K01501
gene=dtpT_1	K03305
protein=Putative	K00123
gene=kshA_3	K15982
gene=megL_2	K01740
gene=hag_1	K02406
gene=amhT	K26732
gene=tal_1	K00616
gene=ibpA_4	K04080
gene=bshC_2	K22136
gene=recQ_4	K03654
gene=hdc_1	K25193
gene=pccB_2	K01966
gene=opuAC_2	K02002
gene=mak	K00884
gene=psbF	K02708
gene=yitJ_2	K00297
gene=metC_4	K01760
gene=fabG	K00059
gene=lysP	K11733
gene=smc	K07164
gene=ilvI_2	K01652
protein=3	K01710
gene=hmuT	K25132
gene=cbbS1	K01602
gene=katE_2	K03781
gene=hsdR_2	K01153
gene=pdxB	K03473
gene=rbsA_2	K10441
protein=putative	K12425
gene=mazF2	K07171
gene=mtnN_1	K01243
gene=cheY	K03413
gene=marA_3	K18325
gene=rssB_2	K02485
gene=cobN_3	K02230
gene=atpA_2	K02111
gene=fadA_1	K00626
gene=yifK	K03293
gene=xylH_2	K10544
gene=cwlC_3	K01448
gene=ufaA1_2	K00574
gene=fixL_2	K14986
gene=knt_1	K17882
gene=tagE_3	K00712
gene=ybdZ_3	K05375
gene=hyaC_1	K03620
gene=tlp_3	K01312
gene=ugpQ_1	K01126
gene=fpgS_1	K11754
gene=nnr	K23997
gene=ykuT	K22044
gene=yciV	K07053
gene=tsaE	K07102
gene=secE_2	K03073
gene=ligd	K01971
gene=feuB_1	K25288
protein=Outer	K06142
gene=metR_5	K03576
gene=endA_4	K15051
gene=ibpA	K04080
gene=abrB_2	K06284
gene=quiB	K03785
gene=lptG_2	K11720
gene=matP	K09911
gene=typA_2	K06207
gene=gltX	K01885
gene=mcpQ_18	K03406
gene=htrB_2	K04771
gene=argR_2	K03402
gene=flhA_1	K02400
gene=rpoE_1	K03088
gene=menC_3	K02549
gene=gbuA_4	K01479
gene=nagE_1	K02804
gene=ndk_1	K00940
gene=nagJ_7	K05546
gene=algC_3	K01840
gene=malK_11	K10112
gene=phoU2_3	K02039
gene=mnhB1	K05566
gene=arcD	K03758
gene=csdE	K02426
gene=galK_1	K00849
gene=pepD_1	K01270
gene=rsmA_3	K00570
protein=1,4-alpha-glucan	K16149
protein=putative	K12425
gene=nanE	K01788
gene=ykfA_1	K01297
gene=cspLA	K03704
gene=mukE	K03804
gene=clpB_2	K11907
gene=gsiA_6	K13896
gene=prfC_1	K02837
gene=cphA_2	K03802
gene=benC	K05784
gene=bcp	K03564
gene=atpC_1	K02114
gene=orn	K13288
gene=aroQ	K03786
gene=atpB	K02108
gene=rdgB_2	K01519
gene=nuoK	K00340
gene=tcaA_1	K21463
gene=xthA_4	K01142
gene=pgsA	K08744
gene=folB_2	K01633
gene=rocA1_1	K00294
gene=fucU_1	K02431
gene=fecI_6	K23514
gene=arsC_3	K00537
protein=Putative	K00123
gene=cydD_1	K16013
gene=chlM	K03428
gene=cutS	K03518
gene=nanA_6	K01206
gene=pel	K01728
gene=yfcE_1	K07095
gene=yodJ_3	K07260
gene=fccB	K17218
gene=tcyP	K06956
gene=ydfJ_8	K11625
gene=mepA_5	K26938
gene=rplQ_1	K02879
gene=ypeB_1	K06313
gene=aroG_1	K01626
gene=nrdE1	K00525
gene=lpoA	K07121
gene=aroQ_3	K04093
gene=mbtK_1	K21992
gene=ribD_3	K11752
gene=opuAA	K02000
gene=coxM_2	K03519
gene=apbE_3	K03734
gene=carA	K01956
gene=yhhJ_2	K01992
gene=narX_1	K07674
gene=algC	K15778
gene=agaC	K10985
gene=adhD_2	K00119
gene=sugA_9	K10228
gene=sigJ_3	K03088
gene=rpsQ	K02961
gene=thiY_2	K02051
gene=hxcR_1	K02243
gene=hybO	K06282
gene=pstS1	K02040
gene=rpsS	K02965
gene=adhE_3	K04072
gene=cofD	K11212
gene=atpH_1	K02110
gene=top6A	K03166
gene=pepA_1	K01255
gene=lptB_16	K01995
gene=ino1	K01858
gene=aml_2	K01176
gene=gabD_3	K00139
gene=pqqC_2	K06137
gene=galR_4	K02529
gene=pdhR_4	K13637
gene=cspA_1	K03704
gene=cpdB	K01119
protein=Alpha-amylase	K01176
gene=rimO	K14441
gene=wbpA	K22926
gene=yxiD_2	K21493
gene=glbO	K06886
gene=kduD_2	K00065
gene=yurK_1	K03489
gene=dmsB_3	K07307
gene=korA	K00174
gene=livH_21	K01998
gene=grsB_7	K00142
gene=ybgC	K07107
gene=maoI_2	K00276
gene=cysZ_1	K06203
gene=nnhA_2	K01482
gene=camA	K22747
gene=fpgS_3	K11754
gene=amiA_1	K15580
gene=phnE_2	K02042
gene=nanB_1	K01186
gene=kdsC	K03270
gene=ecfA3_1	K02006
gene=icd_3	K00031
gene=tetA_4	K08152
gene=artI_1	K23061
gene=menB_2	K01661
gene=gatA	K02433
gene=nitA_2	K01501
gene=gabD2_2	K00135
gene=bacD_3	K13037
gene=pyrC_1	K01465
gene=clcA_5	K03281
gene=cysQ	K01082
gene=gloB_5	K01069
gene=pksF	K00646
gene=sbcC	K03546
gene=sad_3	K00135
gene=mscL	K03282
gene=chuR_4	K06871
gene=ygiD_2	K15777
gene=yknY_5	K02003
gene=fhuA_4	K02014
gene=bpsA	K07057
gene=fhuC_3	K11607
protein=Cytochrome	K17483
gene=ywqC_3	K19420
gene=cheR2_3	K00575
gene=psbI_2	K02710
gene=dnaG_2	K02316
gene=manZ_10	K02747
gene=mro_1	K01785
gene=skfE_1	K01990
gene=bvgS_5	K07679
protein=Isoaspartyl	K13051
gene=allA	K01483
gene=yhdW_1	K09969
gene=bglA_3	K01223
gene=acrF_2	K18142
gene=ntpD	K02120
gene=ltaS2	K19005
gene=prpL	K01337
gene=cspD_2	K03704
gene=licC_14	K02761
gene=iscR	K13643
gene=racA_3	K07482
gene=glyQ_2	K01878
gene=fabB_2	K09458
gene=mntP	K23242
gene=nrgB	K04751
protein=Putative	K00123
gene=potD_8	K02055
gene=csp_1	K03704
gene=hemB	K01698
gene=eamB_3	K11249
gene=envC	K22719
gene=rhtB_7	K05834
gene=ywqC_6	K19420
gene=rpsL_2	K02950
gene=msmE_4	K10117
gene=dac_1	K07259
gene=yfbT	K19270
gene=xpsE	K02504
gene=oadB	K20509
gene=abh_1	K06284
gene=hmuV_1	K10834
gene=sspH2	K15353
gene=araQ_55	K10119
gene=amaA_2	K01436
gene=pat_1	K00817
gene=pgcA_1	K01835
gene=iolB	K03337
gene=psuK_2	K16328
gene=atoE_3	K02106
gene=msl3	K12432
gene=rpoB_3	K03043
gene=lacF_12	K02025
gene=cbpD_3	K03933
gene=aviRb_2	K03437
gene=dnaN_2	K02338
gene=hypF_1	K04656
protein=putative	K12425
gene=rob_7	K13652
gene=cpsY	K01784
gene=ilvC	K00053
gene=csgE	K04337
gene=fimA	K19971
gene=dcd_2	K01494
gene=orr	K21898
gene=dprA_3	K04096
gene=trpF_2	K01817
gene=aruC_2	K00821
gene=dac_2	K07259
gene=rimP_1	K09748
gene=gluP_1	K19225
gene=nanS_2	K22111
gene=rodA	K05837
gene=uvrA_1	K03701
gene=dltC_4	K14188
gene=cdhR_19	K04033
gene=yhhW_3	K06911
gene=nudE	K08312
gene=mntA_1	K19975
gene=yscU	K03229
gene=yniC	K24204
gene=surE	K03787
gene=adhB_4	K00121
gene=ramA_2	K13566
gene=etfA_1	K03522
gene=mazF6	K07171
gene=xecA1_1	K00549
gene=mobB	K03753
gene=fliO	K02418
gene=mat	K00789
gene=sfaH_3	K07350
gene=yhdG_5	K13863
gene=lctP_1	K03303
gene=rlmCD_2	K03215
gene=ybdG_1	K16053
gene=dcuR_1	K11692
gene=madD	K13933
gene=ssbA_2	K03111
gene=cutD_3	K04069
gene=adhC	K13979
gene=btuB_1	K02014
gene=gntP_1	K16321
gene=oprB_3	K07267
gene=ubiF_2	K03185
protein=Ribonuclease	K07577
gene=iolC_2	K03338
gene=Dml_4	K03417
gene=fda	K01623
gene=rfaP_1	K02848
gene=cheA_3	K03407
gene=xsa	K15921
gene=ilvH	K01653
gene=cugP	K00966
gene=yfcG_1	K11209
gene=nrdI_1	K03647
gene=pdhC	K00627
gene=pstS3_3	K02040
protein=Putative	K00123
gene=tatD	K03424
gene=nrdE1_2	K00525
gene=hisF	K02500
gene=cusA	K07787
protein=Ribonuclease	K07577
