ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,type
GO:0046777,protein autophosphorylation,6/2521,86/26361,0.842339951496762,0.983844112775567,0.957563167155273,gene=mprB/gene=phoR/gene=baeS/gene=kdpD/gene=uspG_3/gene=rcsC,6,biological_process
GO:0006006,glucose metabolic process,4/2521,61/26361,0.847190662608998,0.983844112775567,0.957563167155273,gene=pgcA/gene=pflB/gene=gap/gene=gapA2,4,biological_process
GO:0015171,amino acid transmembrane transporter activity,4/2521,61/26361,0.847190662608998,0.983844112775567,0.957563167155273,gene=sstT/gene=sdaC_2/gene=puuP_2/gene=sstT_1,4,molecular_function
GO:0008643,carbohydrate transport,26/2521,323/26361,0.8481250256511881,0.983844112775567,0.957563167155273,gene=araQ_7/gene=yjmB_1/gene=yjmB_2/gene=lacE/gene=yjmB/gene=ugpA_3/gene=sugB/gene=lacF_1/gene=malF/gene=lacF_8/gene=lacG/gene=lgoT/gene=sugB_4/gene=ugpB_1/gene=gntT/gene=rbsC_4/gene=rbsA_1/gene=csbC_2/gene=ugpC/gene=rbsC/gene=oprB/gene=yicJ_1/gene=alsC/gene=lacF_3/gene=rbsC_1/gene=idnT_2,26,biological_process
GO:0034053,modulation by symbiont of host defense-related programmed cell death,2/2521,34/26361,0.849504650409068,0.983844112775567,0.957563167155273,gene=fliP_5/gene=yscN_1,2,biological_process
GO:0035435,phosphate ion transmembrane transport,2/2521,34/26361,0.849504650409068,0.983844112775567,0.957563167155273,gene=pstS3/gene=pgtP_1,2,biological_process
GO:0046686,response to cadmium ion,2/2521,34/26361,0.849504650409068,0.983844112775567,0.957563167155273,gene=cadA_4/gene=czcC,2,biological_process
GO:0008422,beta-glucosidase activity,3/2521,48/26361,0.850231057338638,0.983844112775567,0.957563167155273,gene=bglA_2/gene=bglA_4/gene=bglA_3,3,molecular_function
GO:0004672,protein kinase activity,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=ubiB,1,molecular_function
GO:0006552,leucine catabolic process,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=mmgC_2,1,biological_process
GO:0010125,mycothiol biosynthetic process,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=pimB,1,biological_process
GO:0015771,trehalose transport,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=treP,1,biological_process
GO:0015940,pantothenate biosynthetic process,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=panD,1,biological_process
GO:0016776,"phosphotransferase activity, phosphate group as acceptor",1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=opgE_1,1,molecular_function
GO:0019544,arginine catabolic process to glutamate,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=astD,1,biological_process
GO:0042906,xanthine transport,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=xanP,1,biological_process
GO:0042907,xanthine transmembrane transporter activity,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=xanP,1,molecular_function
GO:0050380,undecaprenyl-diphosphatase activity,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=bcrC_2,1,molecular_function
GO:0070401,NADP+ binding,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=gmd_2,1,molecular_function
GO:0080030,methyl indole-3-acetate esterase activity,1/2521,19/26361,0.8520057057034649,0.983844112775567,0.957563167155273,gene=nlhH_2,1,molecular_function
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",3/2521,49/26361,0.8599135178289109,0.985927374788631,0.9595907800111508,gene=ubiH/gene=epmC/gene=cbdA_1,3,molecular_function
GO:0009898,cytoplasmic side of plasma membrane,2/2521,35/26361,0.8607786135255051,0.985927374788631,0.9595907800111508,gene=drrA_8/gene=blc,2,cellular_component
GO:0008658,penicillin binding,6/2521,89/26361,0.86466394197679,0.985927374788631,0.9595907800111508,gene=pbpB/gene=ampH/gene=ponA1_4/gene=pbpF/gene=blaR1_6/gene=ampH_1,6,molecular_function
GO:0004144,diacylglycerol O-acyltransferase activity,1/2521,20/26361,0.866169156311678,0.985927374788631,0.9595907800111508,gene=fbpC_2,1,molecular_function
GO:0006825,copper ion transport,1/2521,20/26361,0.866169156311678,0.985927374788631,0.9595907800111508,gene=yfmO,1,biological_process
GO:0008115,sarcosine oxidase activity,1/2521,20/26361,0.866169156311678,0.985927374788631,0.9595907800111508,gene=soxA,1,molecular_function
GO:0009249,protein lipoylation,1/2521,20/26361,0.866169156311678,0.985927374788631,0.9595907800111508,gene=lplJ,1,biological_process
GO:0009331,glycerol-3-phosphate dehydrogenase complex,1/2521,20/26361,0.866169156311678,0.985927374788631,0.9595907800111508,gene=glpD2_2,1,cellular_component
GO:0036397,formate dehydrogenase (quinone) activity,1/2521,20/26361,0.866169156311678,0.985927374788631,0.9595907800111508,gene=fdoH,1,molecular_function
GO:0046653,tetrahydrofolate metabolic process,1/2521,20/26361,0.866169156311678,0.985927374788631,0.9595907800111508,gene=soxA,1,biological_process
GO:0071474,cellular hyperosmotic response,1/2521,20/26361,0.866169156311678,0.985927374788631,0.9595907800111508,gene=barA,1,biological_process
GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",3/2521,50/26361,0.869041978575219,0.985927374788631,0.9595907800111508,gene=rutB/gene=quiP_2/gene=pncA,3,molecular_function
GO:0006811,ion transport,20/2521,259/26361,0.870330702713558,0.985927374788631,0.9595907800111508,gene=ttuB_2/gene=oprD/gene=norM/gene=yeeO_4/gene=fecI_6/gene=pomA_1/gene=mdtK/gene=fhuD/gene=oprO/gene=tetA/gene=fbpA_2/gene=sugE/gene=phnU/gene=phnU_3/gene=chaA/gene=oprB/gene=tdeA/gene=futA2/gene=sugE_2/gene=fhuC_1,20,biological_process
GO:0020002,host cell plasma membrane,5/2521,77/26361,0.870912394641147,0.985927374788631,0.9595907800111508,gene=hly_1/gene=hly_2/gene=tir/gene=rrrD_3/gene=slo,5,cellular_component
GO:0006707,cholesterol catabolic process,2/2521,36/26361,0.871273688174314,0.985927374788631,0.9595907800111508,gene=kshB_2/gene=cypX,2,biological_process
GO:0008610,lipid biosynthetic process,2/2521,36/26361,0.871273688174314,0.985927374788631,0.9595907800111508,gene=cmaA1_1/gene=dhbF_6,2,biological_process
GO:0015807,L-amino acid transport,2/2521,36/26361,0.871273688174314,0.985927374788631,0.9595907800111508,gene=livF_1/gene=livF_2,2,biological_process
GO:0016831,carboxy-lyase activity,2/2521,36/26361,0.871273688174314,0.985927374788631,0.9595907800111508,gene=kdc/gene=speF_1,2,molecular_function
GO:0034219,carbohydrate transmembrane transport,2/2521,36/26361,0.871273688174314,0.985927374788631,0.9595907800111508,gene=siaT_2/gene=treP,2,biological_process
GO:0009399,nitrogen fixation,6/2521,90/26361,0.8714969635807951,0.985927374788631,0.9595907800111508,gene=pacS/gene=ntrC/gene=walK/gene=glnD/gene=iscA/gene=iscS,6,biological_process
GO:0031676,plasma membrane-derived thylakoid membrane,10/2521,140/26361,0.8716757490493271,0.985927374788631,0.9595907800111508,gene=petM/gene=petD/gene=ycf4/gene=psbC/gene=pcbB/gene=psaJ/gene=psbE/gene=psbJ/gene=futA2/gene=psbB,10,cellular_component
GO:0009986,cell surface,10/2521,141/26361,0.8770255480594259,0.985927374788631,0.9595907800111508,gene=copA/gene=eno_3/gene=nedA_1/gene=ata/gene=btaE/gene=ehaG/gene=iap/gene=lecA/gene=bmaC_1/gene=desA1,10,cellular_component
GO:0004499,"N,N-dimethylaniline monooxygenase activity",1/2521,21/26361,0.8789776129738499,0.985927374788631,0.9595907800111508,gene=hapE,1,molecular_function
GO:0005345,purine nucleobase transmembrane transporter activity,1/2521,21/26361,0.8789776129738499,0.985927374788631,0.9595907800111508,gene=adeQ,1,molecular_function
GO:0006084,acetyl-CoA metabolic process,1/2521,21/26361,0.8789776129738499,0.985927374788631,0.9595907800111508,gene=citE_2,1,biological_process
GO:0008615,pyridoxine biosynthetic process,1/2521,21/26361,0.8789776129738499,0.985927374788631,0.9595907800111508,gene=serC,1,biological_process
GO:0016311,dephosphorylation,1/2521,21/26361,0.8789776129738499,0.985927374788631,0.9595907800111508,gene=agp,1,biological_process
GO:0031956,medium-chain fatty acid-CoA ligase activity,1/2521,21/26361,0.8789776129738499,0.985927374788631,0.9595907800111508,gene=acsA_2,1,molecular_function
GO:0036460,cellular response to cell envelope stress,1/2521,21/26361,0.8789776129738499,0.985927374788631,0.9595907800111508,gene=yfiN,1,biological_process
GO:0052874,FMN reductase (NADH) activity,1/2521,21/26361,0.8789776129738499,0.985927374788631,0.9595907800111508,gene=rutF,1,molecular_function
GO:0042128,nitrate assimilation,7/2521,104/26361,0.87940758304011,0.985927374788631,0.9595907800111508,gene=narT/gene=narL/gene=desR/gene=narW/gene=narL_2/gene=sir/gene=narB,7,biological_process
GO:0016052,carbohydrate catabolic process,4/2521,66/26361,0.8871633039836528,0.9891436531061929,0.962721143462256,gene=bglA_2/gene=bglA_4/gene=deoC/gene=bglA_3,4,biological_process
GO:0002098,tRNA wobble uridine modification,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=cmoA,1,biological_process
GO:0006468,protein phosphorylation,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=prkC,1,biological_process
GO:0009247,glycolipid biosynthetic process,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=epsF,1,biological_process
GO:0009927,histidine phosphotransfer kinase activity,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=phoR,1,molecular_function
GO:0019305,dTDP-rhamnose biosynthetic process,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=rmlA,1,biological_process
GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=etfA_1,1,biological_process
GO:0042601,endospore-forming forespore,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=spoIIE,1,cellular_component
GO:0046294,formaldehyde catabolic process,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=yeiG,1,biological_process
GO:0071281,cellular response to iron ion,1/2521,22/26361,0.89056065920365,0.9891436531061929,0.962721143462256,gene=ftnA,1,biological_process
GO:0000987,cis-regulatory region sequence-specific DNA binding,3/2521,53/26361,0.893345415545903,0.991077875791544,0.9646036982049421,gene=catM_2/gene=cynR_2/gene=cynR_1,3,molecular_function
GO:0009847,spore germination,4/2521,67/26361,0.893962204545639,0.991077875791544,0.9646036982049421,gene=prkC/gene=ypeB/gene=sleB_1/gene=gerAC,4,biological_process
GO:0004742,dihydrolipoyllysine-residue acetyltransferase activity,1/2521,23/26361,0.901035490372168,0.9939987842142171,0.967446581832404,gene=pdhC_1,1,molecular_function
GO:0005102,signaling receptor binding,1/2521,23/26361,0.901035490372168,0.9939987842142171,0.967446581832404,gene=pys2,1,molecular_function
GO:0006824,cobalt ion transport,1/2521,23/26361,0.901035490372168,0.9939987842142171,0.967446581832404,gene=cbiQ,1,biological_process
GO:0015267,channel activity,1/2521,23/26361,0.901035490372168,0.9939987842142171,0.967446581832404,gene=aqpZ,1,molecular_function
GO:0017000,antibiotic biosynthetic process,24/2521,315/26361,0.9024891951939821,0.9939987842142171,0.967446581832404,gene=lgrE_3/gene=quiP_2/gene=lgrD_7/gene=quiP/gene=actIII_2/gene=pksJ/gene=cpo/gene=bpoA2/gene=srfAB/gene=afsR_10/gene=fabG1_1/gene=fdhL_1/gene=tycC/gene=lgrB/gene=rmlA_2/gene=phsA/gene=pabA_1/gene=ppsE_2/gene=desVII_2/gene=embR/gene=dhbF_6/gene=pikAV_1/gene=xecD_2/gene=pigC,24,biological_process
GO:0018298,protein-chromophore linkage,9/2521,134/26361,0.903607704070795,0.9939987842142171,0.967446581832404,gene=psbC/gene=pcbB/gene=phrA/gene=cry1/gene=psbD1/gene=psbA3_1/gene=phrA_2/gene=psbB/gene=psbA3_2,9,biological_process
GO:0004180,carboxypeptidase activity,2/2521,40/26361,0.906355947572149,0.9939987842142171,0.967446581832404,gene=ampH/gene=cpg2_4,2,molecular_function
GO:0044718,siderophore transmembrane transport,2/2521,40/26361,0.906355947572149,0.9939987842142171,0.967446581832404,gene=pfeA/gene=fyuA,2,biological_process
GO:0008901,ferredoxin hydrogenase activity,1/2521,24/26361,0.9105080975850071,0.9939987842142171,0.967446581832404,gene=hyaA,1,molecular_function
GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",1/2521,24/26361,0.9105080975850071,0.9939987842142171,0.967446581832404,gene=mgl,1,molecular_function
GO:0019333,denitrification pathway,1/2521,24/26361,0.9105080975850071,0.9939987842142171,0.967446581832404,gene=narB,1,biological_process
GO:0019464,glycine decarboxylation via glycine cleavage system,1/2521,24/26361,0.9105080975850071,0.9939987842142171,0.967446581832404,gene=gcvH,1,biological_process
GO:0019752,carboxylic acid metabolic process,1/2521,24/26361,0.9105080975850071,0.9939987842142171,0.967446581832404,gene=ilvE_1,1,biological_process
GO:0033103,protein secretion by the type VI secretion system,1/2521,24/26361,0.9105080975850071,0.9939987842142171,0.967446581832404,gene=vgrG1_1,1,biological_process
GO:0033104,type VI protein secretion system complex,1/2521,24/26361,0.9105080975850071,0.9939987842142171,0.967446581832404,gene=vgrG1_1,1,cellular_component
GO:0140359,ABC-type transporter activity,7/2521,110/26361,0.9110282101194921,0.9939987842142171,0.967446581832404,gene=bmrA/gene=hlyB/gene=msbA_2/gene=irtA/gene=msbA/gene=kpsT/gene=apxIB,7,molecular_function
GO:0005507,copper ion binding,9/2521,136/26361,0.912229202210194,0.9939987842142171,0.967446581832404,gene=cadA/gene=copA/gene=pcoC_2/gene=rcnB_2/gene=phsA/gene=tynA_1/gene=cutA/gene=ctaC/gene=ypmQ,9,molecular_function
GO:0004300,enoyl-CoA hydratase activity,3/2521,56/26361,0.9135183700518459,0.9939987842142171,0.967446581832404,gene=paaF_5/gene=paaZ/gene=dpgD_2,3,molecular_function
GO:0006098,pentose-phosphate shunt,2/2521,41/26361,0.913609491864727,0.9939987842142171,0.967446581832404,gene=tal_2/gene=pgl,2,biological_process
GO:0015944,formate oxidation,2/2521,41/26361,0.913609491864727,0.9939987842142171,0.967446581832404,gene=fdoH/gene=fdhF_4,2,biological_process
GO:0009636,response to toxic substance,6/2521,98/26361,0.916400280268422,0.9939987842142171,0.967446581832404,gene=emrB/protein=Antitoxin/gene=namA_1/gene=sdpI/gene=cpo_1/gene=tehB_1,6,biological_process
GO:0051537,"2 iron, 2 sulfur cluster binding",20/2521,273/26361,0.9185548743613722,0.9939987842142171,0.967446581832404,gene=sdhB/gene=prpD/gene=kshB_2/gene=lutA_1/gene=nsrR/gene=ascD_2/gene=hcaC/gene=bioB/gene=araC_4/gene=iorA/gene=ndhS_2/gene=thcC/gene=paaE/gene=petA/gene=coxS/gene=cutS/gene=fdxE/protein=Ferredoxin-1/gene=nagAa/gene=cbdA_1,20,molecular_function
GO:0022625,cytosolic large ribosomal subunit,1/2521,25/26361,0.9190743384624108,0.9939987842142171,0.967446581832404,gene=rplO_1,1,cellular_component
GO:0009253,peptidoglycan catabolic process,7/2521,112/26361,0.9198511673058879,0.9939987842142171,0.967446581832404,gene=mltB_2/gene=ampH/gene=cwlM/gene=atl_5/gene=rrrD_3/gene=lytN_5/gene=atl_6,7,biological_process
GO:0031230,intrinsic component of cell outer membrane,2/2521,43/26361,0.926560919398648,0.9939987842142171,0.967446581832404,gene=pfeA/gene=fyuA,2,cellular_component
GO:0051213,dioxygenase activity,2/2521,43/26361,0.926560919398648,0.9939987842142171,0.967446581832404,gene=cbdB/gene=efe_1,2,molecular_function
GO:0071972,"peptidoglycan L,D-transpeptidase activity",2/2521,43/26361,0.926560919398648,0.9939987842142171,0.967446581832404,gene=erfK_1/gene=ynhG_1,2,molecular_function
GO:0004777,succinate-semialdehyde dehydrogenase (NAD+) activity,1/2521,26/26361,0.9268209056228102,0.9939987842142171,0.967446581832404,gene=davD_2,1,molecular_function
GO:0016783,sulfurtransferase activity,1/2521,26/26361,0.9268209056228102,0.9939987842142171,0.967446581832404,gene=mnmA_1,1,molecular_function
GO:0035731,dinitrosyl-iron complex binding,1/2521,26/26361,0.9268209056228102,0.9939987842142171,0.967446581832404,gene=whiB3_2,1,molecular_function
GO:0008745,N-acetylmuramoyl-L-alanine amidase activity,5/2521,87/26361,0.927774261529659,0.9939987842142171,0.967446581832404,gene=cwlM/gene=atl_5/gene=ripA_3/gene=lytN_5/gene=atl_6,5,molecular_function
GO:0006508,proteolysis,7/2521,114/26361,0.927904923780721,0.9939987842142171,0.967446581832404,gene=dapE_2/gene=tldD/gene=hhoA/gene=pepF1_1/gene=prlC/gene=ftsH/gene=apr,7,biological_process
GO:0006144,purine nucleobase metabolic process,2/2521,44/26361,0.93232700984473,0.9939987842142171,0.967446581832404,gene=pucL/gene=uao_1,2,biological_process
GO:0009411,response to UV,1/2521,27/26361,0.9338262026391341,0.9939987842142171,0.967446581832404,gene=dam_3,1,biological_process
GO:0046914,transition metal ion binding,1/2521,27/26361,0.9338262026391341,0.9939987842142171,0.967446581832404,gene=yjiA,1,molecular_function
GO:0055052,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",1/2521,27/26361,0.9338262026391341,0.9939987842142171,0.967446581832404,gene=artP,1,cellular_component
GO:0009507,chloroplast,5/2521,89/26361,0.936014158026239,0.9939987842142171,0.967446581832404,gene=guaB_4/gene=aroH_1/gene=dpp5_3/gene=sir/gene=nagAa,5,cellular_component
GO:0016746,acyltransferase activity,6/2521,103/26361,0.9369207027738349,0.9939987842142171,0.967446581832404,gene=kasA/gene=patA/gene=pks5/gene=plsC/gene=lppS/gene=patA_1,6,molecular_function
GO:0008061,chitin binding,2/2521,45/26361,0.937662443832645,0.9939987842142171,0.967446581832404,gene=chiA1/gene=chiA,2,molecular_function
GO:0000271,polysaccharide biosynthetic process,7/2521,117/26361,0.938657455563067,0.9939987842142171,0.967446581832404,gene=kfoC/gene=yfdG/gene=yhcR/gene=oatA_3/gene=ywqF_1/gene=gtaB/gene=arnB,7,biological_process
